species;predictors;Trait_names;IUCN_names;origin;origin3;ncells_summer;ncells_winter;D;ses.z.D;lon_summer;lat_summer;lat_winter;Mig_LatDistance;rangesize_winter;rangesize_summer;nicheBreadth;BodyMass;VertFishScav;Invertebrate;Omnivore;PlantSeed;FruiNect;Flight
Turdus_hortulorum_22708753;clim.land;Turdus_hortulorum;Turdus_hortulorum;Palearctic;EPale;825;422;0.189586008;2.434962818;132.3136364;51.61545455;26.38151659;25.23393796;1162513.158;1575104.065;5.366058231;66.7;0;1;0;0;0;active
Turdus_hortulorum_22708753;clim.ndvi;Turdus_hortulorum;Turdus_hortulorum;Palearctic;EPale;825;422;0.094200093;1.809811506;132.3136364;51.61545455;26.38151659;25.23393796;1162513.158;1575104.065;3.642697639;66.7;0;1;0;0;0;active
Turdus_merula_22708775;clim.land;Turdus_merula;Turdus_merula;Palearctic;WPale;3002;1088;0.168234597;4.489677521;57.93754164;47.36708861;28.06295956;19.30412905;2930732.875;6084299.231;6.110610702;102.73;0;0;1;0;0;active
Turdus_merula_22708775;clim.ndvi;Turdus_merula;Turdus_merula;Palearctic;WPale;3002;1088;0.160842147;2.094397825;57.93754164;47.36708861;28.06295956;19.30412905;2930732.875;6084299.231;5.071121719;102.73;0;0;1;0;0;active
Turdus_migratorius_22708958;clim.land;Turdus_migratorius;Turdus_migratorius;Nearctic;Nearctic;5069;509;0.281282226;9.266390423;-109.9502367;57.75542513;28.67927308;29.07615205;1372996.671;8288615.495;6.535027255;78.5;0;0;1;0;0;active
Turdus_migratorius_22708958;clim.ndvi;Turdus_migratorius;Turdus_migratorius;Nearctic;Nearctic;5069;509;0.131471081;3.011308328;-109.9502367;57.75542513;28.67927308;29.07615205;1372996.671;8288615.495;5.190440903;78.5;0;0;1;0;0;active
Turdus_naumanni_22708812;clim.land;Turdus_naumanni;Turdus_naumanni;Palearctic;EPale;3184;2068;0.212060853;3.465911347;118.647142;60.54302764;32.55319149;27.98983615;5331471.191;4814863.136;5.626827368;73.18;0;1;0;0;0;active
Turdus_naumanni_22708812;clim.ndvi;Turdus_naumanni;Turdus_naumanni;Palearctic;EPale;3184;2068;0.373917209;5.632638167;118.647142;60.54302764;32.55319149;27.98983615;5331471.191;4814863.136;4.484121714;73.18;0;1;0;0;0;active
Turdus_obscurus_22708793;clim.land;Turdus_obscurus;Turdus_obscurus;Palearctic;EPale;2848;1215;0.134383557;6.70788781;115.8985253;58.61938202;16.14670782;42.4726742;3547967.268;4562305.372;5.603145593;62.6;0;0;0;0;1;active
Turdus_obscurus_22708793;clim.ndvi;Turdus_obscurus;Turdus_obscurus;Palearctic;EPale;2848;1215;0.1713159;3.375738775;115.8985253;58.61938202;16.14670782;42.4726742;3547967.268;4562305.372;4.543706327;62.6;0;0;0;0;1;active
Turdus_pallidus_22708797;clim.land;Turdus_pallidus;Turdus_pallidus;Palearctic;EPale;444;652;0.353075276;5.405140369;131.9256757;45.71396396;28.35812883;17.35583513;1761870.493;953742.8091;5.539571816;72.1;0;1;0;0;0;active
Turdus_pallidus_22708797;clim.ndvi;Turdus_pallidus;Turdus_pallidus;Palearctic;EPale;444;652;0.068797687;1.590743303;131.9256757;45.71396396;28.35812883;17.35583513;1761870.493;953742.8091;4.388797235;72.1;0;1;0;0;0;active
Turdus_philomelos_22708822;clim.land;Turdus_philomelos;Turdus_philomelos;Palearctic;WPale;6964;1474;0.223313699;5.038670611;54.30858702;57.15982194;33.71234735;23.44747459;3757512.722;11587618.43;5.813840225;67.74;0;0;1;0;0;active
Turdus_philomelos_22708822;clim.ndvi;Turdus_philomelos;Turdus_philomelos;Palearctic;WPale;6964;1474;0.187753545;4.318140814;54.30858702;57.15982194;33.71234735;23.44747459;3757512.722;11587618.43;4.501659368;67.74;0;0;1;0;0;active
Turdus_pilaris_22708816;clim.land;Turdus_pilaris;Turdus_pilaris;Palearctic;EPale;7353;2291;0.200216388;9.053487851;82.59822521;60.38531892;43.7871017;16.59821722;5071989.934;11151626.68;5.79992173;106;0;1;0;0;0;active
Turdus_pilaris_22708816;clim.ndvi;Turdus_pilaris;Turdus_pilaris;Palearctic;EPale;7353;2291;0.304137911;6.088256108;82.59822521;60.38531892;43.7871017;16.59821722;5071989.934;11151626.68;4.556091545;106;0;1;0;0;0;active
Turdus_ruficollis_22708806;clim.land;Turdus_ruficollis;Turdus_ruficollis;Palearctic;EPale;3308;2088;0.274761452;4.334381266;85.87107013;56.79625151;31.93079502;24.86545649;5441656.438;5551156.86;5.733126257;80.55;0;1;0;0;0;active
Turdus_ruficollis_22708806;clim.ndvi;Turdus_ruficollis;Turdus_ruficollis;Palearctic;EPale;3308;2088;0.219090232;3.210037609;85.87107013;56.79625151;31.93079502;24.86545649;5441656.438;5551156.86;4.45691578;80.55;0;1;0;0;0;active
Turdus_torquatus_22708768;clim.land;Turdus_torquatus;Turdus_torquatus;Palearctic;WPale;798;753;0.332274942;4.715188052;23.81704261;52.84022556;34.31640106;18.5238245;1912902.488;1458554.375;5.822468665;109;0;0;1;0;0;active
Turdus_torquatus_22708768;clim.ndvi;Turdus_torquatus;Turdus_torquatus;Palearctic;WPale;798;753;0.241760984;2.766253098;23.81704261;52.84022556;34.31640106;18.5238245;1912902.488;1458554.375;4.508505222;109;0;0;1;0;0;active
Turdus_viscivorus_22708829;clim.land;Turdus_viscivorus;Turdus_viscivorus;Palearctic;WPale;5369;767;0.350167483;7.051197287;56.05564351;54.84098529;37.339309;17.50167629;1873117.72;9460658.315;5.844925095;117.37;0;0;1;0;0;active
Turdus_viscivorus_22708829;clim.ndvi;Turdus_viscivorus;Turdus_viscivorus;Palearctic;WPale;5369;767;0.200936136;4.252291759;56.05564351;54.84098529;37.339309;17.50167629;1873117.72;9460658.315;4.335277209;117.37;0;0;1;0;0;active
Tyrannus_forficatus_22700500;clim.land;Tyrannus_forficatus;Tyrannus_forficatus;Nearctic;Nearctic;561;100;0.079997513;2.016578843;-98.02005348;33.48707665;14.755;18.73207665;297261.7944;1438238.424;6.06492977;39.3;0;1;0;0;0;active
Tyrannus_forficatus_22700500;clim.ndvi;Tyrannus_forficatus;Tyrannus_forficatus;Nearctic;Nearctic;561;100;0.083909047;1.00420934;-98.02005348;33.48707665;14.755;18.73207665;297261.7944;1438238.424;4.813221364;39.3;0;1;0;0;0;active
Tyrannus_tyrannus_22700506;clim.land;Tyrannus_tyrannus;Tyrannus_tyrannus;Nearctic;Nearctic;4255;1537;0.090157239;6.159282226;-98.91474736;45.72743831;-12.48584906;58.21328736;4575733.037;9061324.975;6.739388374;39.85;0;1;0;0;0;active
Tyrannus_tyrannus_22700506;clim.ndvi;Tyrannus_tyrannus;Tyrannus_tyrannus;Nearctic;Nearctic;4255;1537;0.12263952;2.641806897;-98.91474736;45.72743831;-12.48584906;58.21328736;4575733.037;9061324.975;5.491528591;39.85;0;1;0;0;0;active
Tyrannus_verticalis_22700497;clim.land;Tyrannus_verticalis;Tyrannus_verticalis;Nearctic;Nearctic;2178;139;0.14100122;17.18558083;-108.7061524;41.0224977;15.87825279;25.14424492;410128.4208;5031054.596;6.343169914;39.6;0;1;0;0;0;active
Tyrannus_verticalis_22700497;clim.ndvi;Tyrannus_verticalis;Tyrannus_verticalis;Nearctic;Nearctic;2178;139;0.12557229;1.451886448;-108.7061524;41.0224977;15.87825279;25.14424492;410128.4208;5031054.596;5.415180666;39.6;0;1;0;0;0;active
Upupa_epops_22682655;clim.land;Upupa_epops;Upupa_epops;Palearctic;EPale;11028;1991;0.308826895;4.94535738;74.38474791;43.96581429;11.87631843;32.08949586;5941762.479;24242016.07;6.099513575;66.93;0;1;0;0;0;active
Upupa_epops_22682655;clim.ndvi;Upupa_epops;Upupa_epops;Palearctic;EPale;11028;1991;0.309812421;3.031747769;74.38474791;43.96581429;11.87631843;32.08949586;5941762.479;24242016.07;5.140377103;66.93;0;1;0;0;0;active
Uria_aalge_22694841;clim.land;Uria_aalge;Uria_aalge;Nearctic;Nearctic;48;234;0.108006853;7.145897063;-134.09375;62.39583333;51.88034188;10.51549145;442781.7608;68413.3132;5.736833243;991.93;1;0;0;0;0;active
Uria_aalge_22694841;clim.ndvi;Uria_aalge;Uria_aalge;Nearctic;Nearctic;48;234;0.01147768;0.368295184;-134.09375;62.39583333;51.88034188;10.51549145;442781.7608;68413.3132;5.868223591;991.93;1;0;0;0;0;active
Uria_lomvia_22694847;clim.land;Uria_lomvia;Uria_lomvia;Palearctic;EPale;390;524;0.12629467;3.388598757;97.83846154;69.30384615;58.54675573;10.75709043;827061.7073;419330.5695;5.411500618;963.99;1;0;0;0;0;active
Uria_lomvia_22694847;clim.ndvi;Uria_lomvia;Uria_lomvia;Palearctic;EPale;390;524;0.037330275;0.964342794;97.83846154;69.30384615;58.54675573;10.75709043;827061.7073;419330.5695;4.274311889;963.99;1;0;0;0;0;active
Urosphena_squameiceps_22714368;clim.land;Urosphena_squameiceps;Urosphena_squameiceps;Palearctic;EPale;469;344;0.118762922;2.395408906;134.2553305;41.72228145;19.85755814;21.86472331;994777.2862;1074642.962;5.670437087;9.3;0;1;0;0;0;active
Urosphena_squameiceps_22714368;clim.ndvi;Urosphena_squameiceps;Urosphena_squameiceps;Palearctic;EPale;469;344;0.079412877;2.879626422;134.2553305;41.72228145;19.85755814;21.86472331;994777.2862;1074642.962;4.239964905;9.3;0;1;0;0;0;active
Vanellus_cinereus_22694010;clim.land;Vanellus_cinereus;Vanellus_cinereus;Palearctic;EPale;235;896;0.174769853;3.521259103;125.9393617;45.73085106;21.58761161;24.14323946;2559048.351;504088.8053;5.330999877;270;0;1;0;0;0;active
Vanellus_cinereus_22694010;clim.ndvi;Vanellus_cinereus;Vanellus_cinereus;Palearctic;EPale;235;896;0.031106019;0.223153735;125.9393617;45.73085106;21.58761161;24.14323946;2559048.351;504088.8053;3.649907445;270;0;1;0;0;0;active
Vanellus_gregarius_22694053;clim.land;Vanellus_gregarius;Vanellus_gregarius;Palearctic;WPale;1295;1273;0.107899436;3.686704821;59.23989623;50.57905516;20.38265306;30.1964021;3652676.186;2535277.727;5.164327324;224.49;0;1;0;0;0;active
Vanellus_gregarius_22694053;clim.ndvi;Vanellus_gregarius;Vanellus_gregarius;Palearctic;WPale;1295;1273;0.198664024;2.436492791;59.23989623;50.57905516;20.38265306;30.1964021;3652676.186;2535277.727;3.948188051;224.49;0;1;0;0;0;active
Vanellus_leucurus_22694064;clim.land;Vanellus_leucurus;Vanellus_leucurus;Palearctic;WPale;572;580;0.390717938;8.556021964;62.47377622;40.8986014;23.90775862;16.99084278;1621740.973;1330348.362;4.98794175;132;0;1;0;0;0;active
Vanellus_leucurus_22694064;clim.ndvi;Vanellus_leucurus;Vanellus_leucurus;Palearctic;WPale;572;580;0.265696253;1.659017196;62.47377622;40.8986014;23.90775862;16.99084278;1621740.973;1330348.362;3.880534061;132;0;1;0;0;0;active
Vanellus_vanellus_22693949;clim.land;Vanellus_vanellus;Vanellus_vanellus;Palearctic;EPale;9362;2103;0.450968835;9.765137893;65.20743431;53.06948302;32.26854494;20.80093808;5449032.023;17224592.43;5.924572466;218.37;0;1;0;0;0;active
Vanellus_vanellus_22693949;clim.ndvi;Vanellus_vanellus;Vanellus_vanellus;Palearctic;EPale;9362;2103;0.357150189;2.461538796;65.20743431;53.06948302;32.26854494;20.80093808;5449032.023;17224592.43;4.735898708;218.37;0;1;0;0;0;active
Vermivora_bachmanii_22721607;clim.land;Vermivora_bachmanii;Vermivora_bachmanii;Nearctic;Nearctic;321;41;0.037536974;2.049366744;-87.22819315;33.85747664;21.62804878;12.22942786;117324.1089;820618.2595;5.732051009;8.6;0;1;0;0;0;active
Vermivora_bachmanii_22721607;clim.ndvi;Vermivora_bachmanii;Vermivora_bachmanii;Nearctic;Nearctic;321;41;0.024540724;0.659611032;-87.22819315;33.85747664;21.62804878;12.22942786;117324.1089;820618.2595;3.755312587;8.6;0;1;0;0;0;active
Vermivora_celata_22721624;clim.land;Vermivora_celata;Vermivora_celata;Nearctic;Nearctic;4188;1031;0.338546922;8.477181748;-117.2083333;55.37917861;27.1985936;28.18058501;2810592.319;7269549.426;6.687463211;9.19;0;1;0;0;0;active
Vermivora_celata_22721624;clim.ndvi;Vermivora_celata;Vermivora_celata;Nearctic;Nearctic;4188;1031;0.339452969;2.771812483;-117.2083333;55.37917861;27.1985936;28.18058501;2810592.319;7269549.426;5.45907866;9.19;0;1;0;0;0;active
Vermivora_chrysoptera_22721618;clim.land;Vermivora_chrysoptera;Vermivora_chrysoptera;Nearctic;Nearctic;610;315;0.153265959;19.37715735;-83.45491803;42.10491803;9.04047619;33.06444184;954914.2785;1392437.953;6.413614876;8.74;0;1;0;0;0;active
Vermivora_chrysoptera_22721618;clim.ndvi;Vermivora_chrysoptera;Vermivora_chrysoptera;Nearctic;Nearctic;610;315;0.155835285;3.991998339;-83.45491803;42.10491803;9.04047619;33.06444184;954914.2785;1392437.953;5.094930862;8.74;0;1;0;0;0;active
Vermivora_cyanoptera_22721610;clim.land;Vermivora_pinus;Vermivora_cyanoptera;Nearctic;Nearctic;751;270;0.115315466;5.56375139;-85.97929293;39.83249158;18.25;21.58249158;790989.1587;1774282.924;6.179509378;8.9;0;1;0;0;0;active
Vermivora_cyanoptera_22721610;clim.ndvi;Vermivora_pinus;Vermivora_cyanoptera;Nearctic;Nearctic;751;270;0.210123678;2.383482362;-85.97929293;39.83249158;18.25;21.58249158;790989.1587;1774282.924;4.615525368;8.9;0;1;0;0;0;active
Vermivora_luciae_22721636;clim.land;Vermivora_luciae;Vermivora_luciae;Nearctic;Nearctic;150;56;0.042269768;1.461049339;-112.690678;33.75564972;21.41964286;12.33600686;160139.1121;384649.6503;5.891023515;6.6;0;1;0;0;0;active
Vermivora_luciae_22721636;clim.ndvi;Vermivora_luciae;Vermivora_luciae;Nearctic;Nearctic;150;56;0.022695596;0.74408113;-112.690678;33.75564972;21.41964286;12.33600686;160139.1121;384649.6503;4.149009309;6.6;0;1;0;0;0;active
Vermivora_peregrina_22721621;clim.land;Vermivora_peregrina;Vermivora_peregrina;Nearctic;Nearctic;2641;445;0.132800358;4.850291807;-100.9539;54.38990913;10.98932584;43.40058328;1339914.867;4725720.118;6.416663779;8.9;0;1;0;0;0;active
Vermivora_peregrina_22721621;clim.ndvi;Vermivora_peregrina;Vermivora_peregrina;Nearctic;Nearctic;2641;445;0.081292715;0.518514732;-100.9539;54.38990913;10.98932584;43.40058328;1339914.867;4725720.118;5.362399291;8.9;0;1;0;0;0;active
Vermivora_ruficapilla_22721627;clim.land;Vermivora_ruficapilla;Vermivora_ruficapilla;Nearctic;Nearctic;1323;331;0.202018306;8.734832826;-89.01266062;47.83919123;21.44069767;26.39849356;941460.686;2732644.218;5.975461929;8.09;0;1;0;0;0;active
Vermivora_ruficapilla_22721627;clim.ndvi;Vermivora_ruficapilla;Vermivora_ruficapilla;Nearctic;Nearctic;1323;331;0.202617064;5.447588903;-89.01266062;47.83919123;21.44069767;26.39849356;941460.686;2732644.218;4.865217933;8.09;0;1;0;0;0;active
Vermivora_virginiae_22721630;clim.land;Vermivora_virginiae;Vermivora_virginiae;Nearctic;Nearctic;102;54;0.245445177;9.592616337;-109.8970588;37.99509804;18.24074074;19.7543573;157834.2703;247405.1654;5.608029889;8.2;0;1;0;0;0;active
Vermivora_virginiae_22721630;clim.ndvi;Vermivora_virginiae;Vermivora_virginiae;Nearctic;Nearctic;102;54;0.072492068;1.344129906;-109.8970588;37.99509804;18.24074074;19.7543573;157834.2703;247405.1654;4.632358816;8.2;0;1;0;0;0;active
Vireo_atricapilla_22705159;clim.land;Vireo_atricapilla;Vireo_atricapilla;Nearctic;Nearctic;175;62;0.037549232;1.154010777;-99.57065217;30.92391304;19.51612903;11.40778401;179770.2051;458477.7573;5.793845773;8.99;0;1;0;0;0;active
Vireo_atricapilla_22705159;clim.ndvi;Vireo_atricapilla;Vireo_atricapilla;Nearctic;Nearctic;175;62;0.00715748;-0.31089278;-99.57065217;30.92391304;19.51612903;11.40778401;179770.2051;458477.7573;4.454772651;8.99;0;1;0;0;0;active
Vireo_bellii_22705156;clim.land;Vireo_bellii;Vireo_bellii;Nearctic;Nearctic;1029;91;0.056968095;3.863889033;-100.0930067;34.86370124;19.1622807;15.70142054;263394.3581;2587902.395;6.058423442;8.5;0;1;0;0;0;active
Vireo_bellii_22705156;clim.ndvi;Vireo_bellii;Vireo_bellii;Nearctic;Nearctic;1029;91;0.064924671;1.495770616;-100.0930067;34.86370124;19.1622807;15.70142054;263394.3581;2587902.395;4.970158018;8.5;0;1;0;0;0;active
Vireo_cassinii_22705228;clim.land;Vireo_cassinii;Vireo_cassinii;Nearctic;Nearctic;423;338;0.266099037;19.1932357;-119.6232227;45.3436019;23.44026549;21.90333641;951437.621;912512.7384;6.133503891;14.7;0;1;0;0;0;active
Vireo_cassinii_22705228;clim.ndvi;Vireo_cassinii;Vireo_cassinii;Nearctic;Nearctic;423;338;0.378649476;6.833041758;-119.6232227;45.3436019;23.44026549;21.90333641;951437.621;912512.7384;4.664819987;14.7;0;1;0;0;0;active
Vireo_flavifrons_22705237;clim.land;Vireo_flavifrons;Vireo_flavifrons;Nearctic;Nearctic;1320;497;0.204791892;7.417308738;-86.43295455;38.89356061;13.2168008;25.6767598;1482477.26;3153454.024;6.430612488;18;0;1;0;0;0;active
Vireo_flavifrons_22705237;clim.ndvi;Vireo_flavifrons;Vireo_flavifrons;Nearctic;Nearctic;1320;497;0.21483496;1.983642163;-86.43295455;38.89356061;13.2168008;25.6767598;1482477.26;3153454.024;5.21953867;18;0;1;0;0;0;active
Vireo_gilvus_22735122;clim.land;Vireo_gilvus;Vireo_gilvus;Nearctic;Nearctic;3995;186;0.211137014;5.497287404;-103.2921777;44.58454318;18.94086022;25.64368296;540533.3769;8672814.991;6.629642381;12.67;0;1;0;0;0;active
Vireo_gilvus_22735122;clim.ndvi;Vireo_gilvus;Vireo_gilvus;Nearctic;Nearctic;3995;186;0.192062921;3.326103755;-103.2921777;44.58454318;18.94086022;25.64368296;540533.3769;8672814.991;5.403064261;12.67;0;1;0;0;0;active
Vireo_griseus_22705188;clim.land;Vireo_griseus;Vireo_griseus;Nearctic;Nearctic;916;176;0.104494585;5.897140324;-88.26255459;36.51855895;19.76731602;16.75124293;511120.6179;2263858.858;6.102260066;11.4;0;1;0;0;0;active
Vireo_griseus_22705188;clim.ndvi;Vireo_griseus;Vireo_griseus;Nearctic;Nearctic;916;176;0.216269328;3.188710882;-88.26255459;36.51855895;19.76731602;16.75124293;511120.6179;2263858.858;4.494064604;11.4;0;1;0;0;0;active
Vireo_philadelphicus_22705240;clim.land;Vireo_philadelphicus;Vireo_philadelphicus;Nearctic;Nearctic;1443;229;0.128996888;13.65210855;-99.49358974;51.97314622;15.34825328;36.62489295;678561.4478;2734956.957;6.01382222;11.5;0;1;0;0;0;active
Vireo_philadelphicus_22705240;clim.ndvi;Vireo_philadelphicus;Vireo_philadelphicus;Nearctic;Nearctic;1443;229;0.028993859;0.379179602;-99.49358974;51.97314622;15.34825328;36.62489295;678561.4478;2734956.957;4.822560544;11.5;0;1;0;0;0;active
Vireo_plumbeus_22705231;clim.land;Vireo_plumbeus;Vireo_plumbeus;Nearctic;Nearctic;454;126;0.216644351;8.206303076;-110.1738889;36.21166667;21.82638889;14.38527778;357137.666;1122899.615;6.165697253;16.4;0;1;0;0;0;active
Vireo_plumbeus_22705231;clim.ndvi;Vireo_plumbeus;Vireo_plumbeus;Nearctic;Nearctic;454;126;0.132586958;2.244716018;-110.1738889;36.21166667;21.82638889;14.38527778;357137.666;1122899.615;5.052051842;16.4;0;1;0;0;0;active
Vireo_solitarius_22705234;clim.land;Vireo_solitarius;Vireo_solitarius;Nearctic;Nearctic;1715;568;0.279956671;13.4798793;-92.49768519;51.02256944;26.20070423;24.82186522;1558247.831;3310256;6.059297924;15.3;0;1;0;0;0;active
Vireo_solitarius_22705234;clim.ndvi;Vireo_solitarius;Vireo_solitarius;Nearctic;Nearctic;1715;568;0.251843591;4.374397795;-92.49768519;51.02256944;26.20070423;24.82186522;1558247.831;3310256;4.889985405;15.3;0;1;0;0;0;active
Wilsonia_canadensis_22721882;clim.land;Wilsonia_canadensis;Wilsonia_canadensis;Nearctic;Nearctic;1390;691;0.061431942;2.681869657;-87.72553957;49.78417266;3.669681621;46.11449104;2109112.653;2758375.82;6.209462261;10.04;0;1;0;0;0;active
Wilsonia_canadensis_22721882;clim.ndvi;Wilsonia_canadensis;Wilsonia_canadensis;Nearctic;Nearctic;1390;691;0.031927607;0.116142324;-87.72553957;49.78417266;3.669681621;46.11449104;2109112.653;2758375.82;5.389848244;10.04;0;1;0;0;0;active
Wilsonia_citrina_22721876;clim.land;Wilsonia_citrina;Wilsonia_citrina;Nearctic;Nearctic;804;265;0.158320149;9.624380795;-85.16106965;36.0329602;17.52924528;18.50371492;776179.5818;1999116.379;6.174435519;10.54;0;1;0;0;0;active
Wilsonia_citrina_22721876;clim.ndvi;Wilsonia_citrina;Wilsonia_citrina;Nearctic;Nearctic;804;265;0.24079881;2.551237683;-85.16106965;36.0329602;17.52924528;18.50371492;776179.5818;1999116.379;4.670976316;10.54;0;1;0;0;0;active
Wilsonia_pusilla_22721879;clim.land;Wilsonia_pusilla;Wilsonia_pusilla;Nearctic;Nearctic;4721;476;0.243721248;5.958388975;-113.2503177;56.97971828;19.58193277;37.39778551;1376489.91;7878862.963;6.576501358;6.96;0;1;0;0;0;active
Wilsonia_pusilla_22721879;clim.ndvi;Wilsonia_pusilla;Wilsonia_pusilla;Nearctic;Nearctic;4721;476;0.114432461;0.871850418;-113.2503177;56.97971828;19.58193277;37.39778551;1376489.91;7878862.963;5.364499532;6.96;0;1;0;0;0;active
Xanthocephalus_xanthocephalus_22724169;clim.land;Xanthocephalus_xanthocephalus;Xanthocephalus_xanthocephalus;Nearctic;Nearctic;2211;607;0.258477763;19.29149645;-108.055744;46.44742198;27.06383855;19.38358343;1659870.919;4671651.896;6.378727551;62.68;0;1;0;0;0;active
Xanthocephalus_xanthocephalus_22724169;clim.ndvi;Xanthocephalus_xanthocephalus;Xanthocephalus_xanthocephalus;Nearctic;Nearctic;2211;607;0.277528192;2.610448963;-108.055744;46.44742198;27.06383855;19.38358343;1659870.919;4671651.896;5.128841429;62.68;0;1;0;0;0;active
Xema_sabini_22694479;clim.land;Xema_sabini;Xema_sabini;Nearctic;Nearctic;1053;51;0.055743011;4.311012534;-111.6340749;69.7776012;-6.524509804;76.30211101;154510.8799;1102895.223;6.14235248;198;0;0;1;0;0;active
Xema_sabini_22694479;clim.ndvi;Xema_sabini;Xema_sabini;Nearctic;Nearctic;1053;51;0;-0.433377877;-111.6340749;69.7776012;-6.524509804;76.30211101;154510.8799;1102895.223;4.731759876;198;0;0;1;0;0;active
Xenus_cinereus_22693251;clim.land;Xenus_cinereus;Xenus_cinereus;Palearctic;EPale;7712;886;0.104896753;2.787936172;91.88368776;60.76899637;-3.799097065;64.56809343;2589294.468;11574977.1;5.829600217;78.8;0;1;0;0;0;active
Xenus_cinereus_22693251;clim.ndvi;Xenus_cinereus;Xenus_cinereus;Palearctic;EPale;7712;886;0.056105747;3.120929452;91.88368776;60.76899637;-3.799097065;64.56809343;2589294.468;11574977.1;4.416420152;78.8;0;1;0;0;0;active
Zapornia_parva_22692663;clim.land;Porzana_parva;Zapornia_parva;Palearctic;WPale;3480;536;0.134233831;4.679439587;50.95991379;50.89238506;27.83302239;23.05936267;1451673.407;6737114.563;5.581687264;49.7;0;1;0;0;0;active
